WAVE_INDEX	NODE_ID	PARENT_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	WAVE_CONTRACT_SHA256	HPG_STATUS	HPG_RECEIPT_SHA256	HPG_VERIFICATION_SHA256	HAPG_STATUS	HAPG_RECEIPT_SHA256	HAPG_VERIFICATION_SHA256	APG_VALID	APG_PASS	APG_RESCUE	GENERIC_CERTIFICATE_PASS	DECISION	TERMINAL_REASON
7	U03-0000000004_S04-0000000007	U03-0000000004_S03-0000000003	3	4	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000008	U03-0000000004_S03-0000000004	3	4	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000009	U03-0000000004_S03-0000000004	3	4	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000010	U03-0000000004_S03-0000000005	3	4	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000011	U03-0000000004_S03-0000000005	3	4	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000012	U03-0000000004_S03-0000000006	3	4	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000013	U03-0000000004_S03-0000000006	3	4	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000014	U03-0000000004_S03-0000000007	3	4	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000015	U03-0000000004_S03-0000000007	3	4	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000000	U03-0000000005_S03-0000000000	3	5	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000001	U03-0000000005_S03-0000000000	3	5	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000002	U03-0000000005_S03-0000000001	3	5	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	8dff123e1ce0f99fcae5c2aff92cbc588b3f9b90cd1bf430dae799a60bf0ef91	01a0e7c66d427b9c6612345f5ba4192f83c31b148c586912c59ff7557080a3db	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000003	U03-0000000005_S03-0000000001	3	5	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	ca92d637a29cc7a17fc5e644f98f98392e639464b869addc7e88a794a0751d5b	598032e6be03ebfb0a23a0b4e302bf533ced85983f279826456b88513150b3f3	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000004	U03-0000000005_S03-0000000002	3	5	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	552470ce7640f44b00e55faf36c37147380df348d5112f239b287dd6009c8712	82aaa67aa36ef5b858495bb7a3d658a6cf8302f85f02fb3559e5f1fcbd76bcbf	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000005	U03-0000000005_S03-0000000002	3	5	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000006	U03-0000000005_S03-0000000003	3	5	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000007	U03-0000000005_S03-0000000003	3	5	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000008	U03-0000000005_S03-0000000004	3	5	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000009	U03-0000000005_S03-0000000004	3	5	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000010	U03-0000000005_S03-0000000005	3	5	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000011	U03-0000000005_S03-0000000005	3	5	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000012	U03-0000000005_S03-0000000006	3	5	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000013	U03-0000000005_S03-0000000006	3	5	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000014	U03-0000000005_S03-0000000007	3	5	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000005_S04-0000000015	U03-0000000005_S03-0000000007	3	5	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000000	U03-0000000006_S03-0000000000	3	6	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000001	U03-0000000006_S03-0000000000	3	6	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000002	U03-0000000006_S03-0000000001	3	6	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000003	U03-0000000006_S03-0000000001	3	6	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000004	U03-0000000006_S03-0000000002	3	6	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000005	U03-0000000006_S03-0000000002	3	6	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000006	U03-0000000006_S03-0000000003	3	6	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	d081f2a04daa98502b39a0b48e5bbc6cc247d4eb28a5706d25220af46eaeb97b	7191c224b6b19611219e0302f218d9adb863e37824987dbb91fc4aa699e842e1	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000007	U03-0000000006_S03-0000000003	3	6	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000008	U03-0000000006_S03-0000000004	3	6	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000009	U03-0000000006_S03-0000000004	3	6	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000010	U03-0000000006_S03-0000000005	3	6	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000011	U03-0000000006_S03-0000000005	3	6	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000012	U03-0000000006_S03-0000000006	3	6	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000013	U03-0000000006_S03-0000000006	3	6	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000014	U03-0000000006_S03-0000000007	3	6	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000006_S04-0000000015	U03-0000000006_S03-0000000007	3	6	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000000	U03-0000000007_S03-0000000000	3	7	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000001	U03-0000000007_S03-0000000000	3	7	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000002	U03-0000000007_S03-0000000001	3	7	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000003	U03-0000000007_S03-0000000001	3	7	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000004	U03-0000000007_S03-0000000002	3	7	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000005	U03-0000000007_S03-0000000002	3	7	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000007_S04-0000000006	U03-0000000007_S03-0000000003	3	7	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
