LEAF_INDEX	LAYER	LEAF_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	WORKER_RC	ELAPSED_MS	STDOUT_SHA256	STDERR_SHA256	COARSE_RETURN1_TIME	COARSE_RETURN2_TIME	FINE_RETURN1_TIME	FINE_RETURN2_TIME	COARSE_ELL	FINE_ELL	COARSE_INITIAL_NORMAL	COARSE_FINAL_NORMAL	FINE_INITIAL_NORMAL	FINE_FINAL_NORMAL	Q0_AREA	COARSE_DETERMINANT	FINE_DETERMINANT	ABSOLUTE_DETERMINANT_DELTA	C0HORECT2_LOWER	C0HORECT2_UPPER	C0RECT2_LOWER	C0RECT2_UPPER	COARSE_INSIDE_BOTH_CAPD	FINE_INSIDE_BOTH_CAPD	CENTER_REPLAY_SELF_CONSISTENT	POINTWISE_LEAF_PASS
211	D4	U07-0000000110_S08-0000000168	7	110	8	168	17e2c0419bc2b99536eac5578d577bebb8e489fb38730c6f77a20001ac0e6bae	4554df0ed83f7633e05024d7c9d9ad71e121016bee1b1baf585e7b613b808d2d	569471a29e843f0d0fc0d5ca822d3e72f534895f40f84f4d75c520f2c9914d2a	0	979	3477fd5622806dc9e8f808c383767510921f12eb666ce38dced9c7c576bcad07	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075274985439101757545010684680164558812975883484	6.5851387882635475864989693661755154607817530632019	2.4075275035170158703656806409298951621167361736297607421875	6.585138792338649217639190425188644439913332462310791015625	-18.445417288300483285520639846599382758566387993738	-18.445417241217665729340615127014746440466564633781743289450898665810898868472241	142.78774538842934398781364990387030613497869316406	54.353350323659187817186649807027795973888674413850	142.7877453884293439878136499038703061349786931640625000	54.353349692167956539572760517992610700846521320547481278076705952342521351414692	-0.00110672328822399115894163718122121252	-2.8363558792105834926814467113259227233223492735212E-11	-2.8363560457077285084744537191582156979233156294128121984911412746609444666743440E-11	1.664971450157930070078322929746009663558916121984911412746609444666743440E-18	-0x1.f328b01a45785p-36	-0x1.f2cb917a97f65p-36	-0x1.f328c3e07f8edp-36	-0x1.f2cb7db7a8393p-36	true	true	true	true
212	D4	U07-0000000110_S08-0000000169	7	110	8	169	62731f6cb106706d264d2b51934213dc0b5f352556afff26195f5e04bb5cad67	e06449169f01aa3ac3e788c390912f9a1b0e44feb4c7098675c33b2834ddb9cc	c21df80d070c733b02d9fb0b63b6d1f79b7c5f1b53f1fd6174fe5eb063f68566	0	1005	8069c66e2f8393eadee2ad53b1dc731d0d1dd1cead4180167019f3121da02b04	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075302565628433418276621580389473820105195045471	6.5851415021597029461619676737882400630041956901550	2.40753026153568720768571864709883811883628368377685546875	6.5851415062345770891349960862726220511831343173980712890625	-18.445553000129535834753745572189408045602501551434	-18.445552953046542585076597045773994865872900155157865724369101102246596315618945	142.77550443694323368135945978933555525606903251953	54.353331210199130814353685219062835572663211352074	142.7755044369432336813594597893355552560690325195312500	54.353330578694574788945861433885446748193451531387865439663710199759575941401024	-0.00110672328822399115894163718122121252	-2.8357288524872979334931899887498706716066169663006E-11	-2.8357290189488407905175919361779785539450329896165339118484355857501178540933899E-11	1.664615428570244019474281078823384160233159339118484355857501178540933899E-18	-0x1.f30c7109e6399p-36	-0x1.f2af564a2f82ep-36	-0x1.f30c84cf774c6p-36	-0x1.f2af4287e6d17p-36	true	true	true	true
213	D4	U07-0000000110_S08-0000000170	7	110	8	170	4f35520195b537d21d910d4cefb17810c3664f439bdeebdd51caee8f2f0cd050	321777c419a76c7a552f2712b9b586b05ac893f240c9da10beca8bc5935522f4	5cee9a8f4aee44f3a19a470c0c582464ad0e209a9f1d6e4067f075f5f65854b6	0	998	39fe685da320462d690be106d8f1a8c6a1bddc139b032014475eb26a50cf4ca8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075330127779457911607607911719242110848426818848	6.5851442144865388259034055806750984629616141319275	2.40753301775052797051301922692800872027873992919921875	6.5851442185611856194871194247753010131418704986572265625	-18.445688716077698541169151082152384632633386791367	-18.445688668994529772758641679664005952957798219038002976124002721327941836725912	142.76326000467854571081287621173372900857709648438	54.353311479275973133430114929999696969768972023641	142.7632600046785457108128762117337290085770964843750000	54.353310847758110114243936443094017033454743930190414689368449228849906047494317	-0.00110672328822399115894163718122121252	-2.8351018949452170302024435148792500146683227866797E-11	-2.8351020613711602098155271514019199376273806961871517308361377282529860327350762E-11	1.664259431796130836365226699229590579095074517308361377282529860327350762E-18	-0x1.f2f032c58ec88p-36	-0x1.f2931be61bf71p-36	-0x1.f2f0468add565p-36	-0x1.f293082416e04p-36	true	true	true	true
214	D4	U07-0000000110_S08-0000000171	7	110	8	171	64741bceb6b864186f66a3f91eacdb363f111cdbb6b405a9ac5271c213f205db	32abe67c544830d0be865a471ab78a6e20ebaffd7b488fa5a2598248d6361921	7f4c1958b457ca185cfc4897f377b191e7731c7c4899c6f63afc79862520a1da	0	975	0d2e558fc637d9af7bd9e1a89e6eef247bc04ea5c332ff12225a79118acf9bc8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075357671889708252588313541764364344999194145203	6.5851469252438339097022179657869855873286724090576	2.4075357721612914742304045745413532131351530551910400390625	6.5851469293182534926744953196475762524642050266265869140625	-18.445824436146559893066694905566323275804969387014	-18.445824389063215780382344612368896482724242593722304417194555993231308053238095	142.75101209163528007617389917106482739250288505859	54.353291130818115510598728294619707365320504096236	142.7510120916352800761738991710648273925028850585937500	54.353290499286963261828587490155382139289820557956196443933135023233644297827062	-0.00110672328822399115894163718122121252	-2.8344750065776614112675613076132558336130419295751E-11	-2.8344751729680073956155174661201527510452857739654629802816057060307015349728972E-11	1.663903459843479561585068969174322438443903629802816057060307015349728972E-18	-0x1.f2d3f54d6e9f5p-36	-0x1.f276e24e2740fp-36	-0x1.f2d409127b6f8p-36	-0x1.f276ce8c6477fp-36	true	true	true	true
215	D4	U07-0000000110_S08-0000000172	7	110	8	172	f88b7062498e635aaf62696cc9b5ceb582e1a44314dbbac433e8c4ea63134a22	2d31b57e3d2f1631f23a9927a388c516662ca31e531b263ef8bf66cdcb942828	da74dbec045d5145ffce2ec72e265249e5273f57d56c7afbf68fbd9cfc39d3a9	0	978	b666b965db9f3327d01a252c5f6537cbca2c8d64803a7e52e6e516f11ddec4e6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075385197956717803213777528981154318898916244507	6.5851496344313669786818543627759936498478055000305	2.4075385247677310411595907879700462217442691326141357421875	6.5851496385055594932900202564951541717164218425750732421875	-18.445960160337709014718462053927561455647527345046	-18.445960113254189757895483012573917984524664151481305745838711454965703510881220	142.73876069781343677744252866732885040784639824219	54.353270164753936832176239928052025619017781323407	142.7387606978134367774425286673288504078463982421875000	54.353269533209513513124582163290965375026111015786697596301184403676532279370230	-0.00110672328822399115894163718122121252	-2.8338481873779511191084972199923573478123842593717E-11	-2.8338483537327022974333697637151914885903674524770968083264118416455411232811623E-11	1.663547511783248725437228341407779831931053968083264118416455411232811623E-18	-0x1.f2b7b8a1c29cep-36	-0x1.f25aa9820b36bp-36	-0x1.f2b7cc6652a31p-36	-0x1.f25a95c0c4bfep-36	true	true	true	true
216	D4	U07-0000000110_S08-0000000173	7	110	8	173	47b62fec77825583f4161100dffa855242f9045f2f32c14959855e8240e130fa	af9a1b3bdb2b0a7d9b5e9e8d199273d85bb1e2d6523a546d53a49190fb541282	bea684bec809b472f9f57a84296b8ee14f80ba35159a9531dae79a34153c0fe0	0	977	21312efb0da5d9c9c5b7966fbd456827a3d21f8933d6ca4b639d0b9d7b45ab20	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075412705978020064256917009970493381842970848083	6.5851523420489169180491728639026405289769172668457	2.407541275569600021377869580874175881035625934600830078125	6.5851523461228825100099992795321668381802737712860107421875	-18.446095888652735718303716359105867488556978015732	-18.446095841569041543152938068167608935908155292237056839817077395721440771281488	142.72650582321301581461876470052579805460763603516	54.353248581011794894746910861542384195952218199550	142.7265058232130158146187647005257980546076360351562500	54.353247949454119059824785570409833011846473827302160815469740043560157632904599	-0.00110672328822399115894163718122121252	-2.8332214373394054243450879027993584027866410692051E-11	-2.8332216036585640930672273014479167421977342363378689771327388943919395519155003E-11	1.663191586687221393986485583394110931671327689771327388943919395519155003E-18	-0x1.f29b7cc21c136p-36	-0x1.f23e71822b532p-36	-0x1.f29b908656205p-36	-0x1.f23e5dc13a1d2p-36	true	true	true	true
217	D4	U07-0000000110_S08-0000000174	7	110	8	174	2c4ca9e9b5a1ea24d5adcffc05a01b8310257fd1e2c69a038cbb280e5a4b8914	3418ee2ae8ac1269657b0fbb3d77251fde8b53acac9d1d8cb7d07308126fa958	9b6bbfb46ee6847458c00fd3327652d5188ff4de4397e27f3452e517f7b778d7	0	985	9f6ec29e62cd9f3aba7a1e577f609ad1e4c7163424aa2c428b6b03a0fe4737ae	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075440195951148536490649121333262883126735687256	6.5851550480962627240333340239430981455370783805847	2.40754402456665177190142657082105870358645915985107421875	6.585155052170001528655252087673943606205284595489501953125	-18.446231621093230555843753476671530009912569218653	-18.446231574009361609931516839977434725109511580728306078031759733247120727024163	142.71424746783401718770260727065567033278659843750	54.353226379520027165282179020176291300263564411285	142.7142474678340171877026072706556703327865984375000000	54.353225747949116224310473301341974530793606877859378339363357352720276541964877	-0.00110672328822399115894163718122121252	-2.8325947564553426402834566978107526609948615954617E-11	-2.8325949227389113776880556466219180267972541543355109802885758658625838253391247E-11	1.662835687374045989488111653658023925588738109802885758658625838253391247E-18	-0x1.f27f41aefdacdp-36	-0x1.f2223a4df97b7p-36	-0x1.f27f557288de2p-36	-0x1.f222268db78f3p-36	true	true	true	true
218	D4	U07-0000000110_S08-0000000175	7	110	8	175	4473544b11776a52b89358dd609565c20478fb2b2c7b7a4ff6469e0d30f18ce9	31acc96fcce48c9cc79d35fc99191a74734b4de46c80a1c4006f854d91f68867	a03bbf72c4850fe3d54b86983b585f64f3d05d7ae07d5a0d6fdf2f6dfa6f0fe7	0	986	e6b72d17d3f78d832138eceaba6e56eeebc3052f764990bf5bcb4609683faa4e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075467667873637137021525234104046830907464027405	6.5851577525731834691913313406530505744740366935730	2.407546771758639680971469942960538901388645172119140625	6.585157756646695635660559986490625306032598018646240234375	-18.446367357660784559376584075416552799444200083275	-18.446367310576741093884728372459269248873351373981550956161763768013704461961877	142.70198563167644089669405637771846724238328544922	54.353203560206946922156136602443698687323467930407	142.7019856316764408966940563777184672423832854492187500	54.353202928622819834845571887371680623419367551703852766610610688095487534411208	-0.00110672328822399115894163718122121252	-2.8319681447190810612138019669502039536468405602729E-11	-2.8319683109670620717894454674602365572157300729874080373315301297725862169101497E-11	1.662479810105756435005100326035688895127145080373315301297725862169101497E-18	-0x1.f263076785681p-36	-0x1.f20603e64fddbp-36	-0x1.f2631b2ae0abfp-36	-0x1.f205f0263cce4p-36	true	true	true	true
219	D4	U07-0000000111_S08-0000000163	7	111	8	163	379c2a42f1ca3c6b4479d771a3e86a9456959df63c286f330f019f120c719d66	682fe1a265a7dfd045a61010bfd1dbf6fa8fa0e68a9149063fd9fff1e1245281	bc0602a8aed0b1969acd071ec25b3aee31b88aeacf0dc9c1c9a016427dfd8418	0	989	af977ff91e631164228535e0d4200b6e92eb5afb7f0979dadb87625a8c765953	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075254371869148836693419468701904406771063804626	6.5851356982191565983542069773193361470475792884827	2.40752544216098975093931500168764614500105381011962890625	6.5851357022950276799699853569336482905782759189605712890625	-18.444694299448032264756127641940631393380740257615	-18.444694252368081702295244713479586705176842460652077334478218825939539870586589	142.84773991809720066571462779581603468722170898438	54.356933792759171364551452257070913646371403047591	142.8477399180972006657146277958160346872217089843750000	54.356933161370453295336541114538432449233378484945557447387935769454622654583320	-0.00110672328822399115894163718122121252	-2.8394126760747234528736599534103490678560282698227E-11	-2.8394128427356354380670971878085857833937761531346869215644412860166173416452666E-11	1.666609119851934372343982367155377478833119869215644412860166173416452666E-18	-0x1.f3b26421f6d22p-36	-0x1.f3553264578fbp-36	-0x1.f3b277eae9b82p-36	-0x1.f3551e9ead80bp-36	true	true	true	true
220	D4	U07-0000000111_S08-0000000164	7	111	8	164	06fe34a8680c7c5580decae367ef2e0e6c8894f6bba51c88c789b2880ab9ab5f	c1aa041f3aa9261e3a034733314252af3b7837be1c16a6f0cd23d162c42ffc19	5dec6030f31b5ac2ed4718a122775617e7f1326ea3b1968b20c660aafb2d43ff	0	987	2ab5f00e760661f515d4708fd4852ddaca4981fd07248965ec8e1219bb228302	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075282046894302123707376495076459832489490509033	6.5851384203769345107581933973506238544359803199768	2.4075282096632424945481520950352205545641481876373291015625	6.58513842445257736868402531626998097635805606842041015625	-18.444829989698060131504943129260233370274755831275	-18.444829942617932831339159563308468453062405016936932125631860255021046119949192	142.83551643913815565012304066941952314312855712891	54.356917898366759439958694516680022226290868774337	142.8355164391381556501230406694195231431285571289062500	54.356917266964627435943973939563302086310287531282791168451090389585959391478053	-0.00110672328822399115894163718122121252	-2.8387853161462039750505988870890426255035231339718E-11	-2.8387854827715046230273899500960093936265447289213743248603800514124368353698031E-11	1.666253006479767910630069667681230215949495743248603800514124368353698031E-18	-0x1.f39621398ada7p-36	-0x1.f338f35d1482ap-36	-0x1.f3963501fb94ap-36	-0x1.f338df97ecf27p-36	true	true	true	true
221	D4	U07-0000000111_S08-0000000165	7	111	8	165	132bebe3dc3879472968c2ca04384db54218058f99f05636230e14c8654d3d4a	04399961bed08d4022f1a6d211b4647d043c00776e991d19b720a5335568393c	2da726898ca5cc2949fa1097f9d66aedeb73f9cdb6a1bc4ef3bfd44fc9dfb721	0	981	c1782e08b5ba20f09b16b840767eb0c8462fde54c20e138f06a8ef50c271c3c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075309703892810303527127757661219220608472824097	6.5851411409662822804556014943955233320593833923340	2.4075309753628308696848936421019971021451056003570556640625	6.585141145041697063877705886625335551798343658447265625	-18.444965684057869862768414752285713663060651159986	-18.444965636977566078997340881674189532490761281003428039039784341989203810452620	142.82328947940053297043906007995593623045312988281	54.356901386894965629865507614884852905674788939147	142.8232894794005329704390600799559362304531298828125000	54.356900755479438545170921811964631713043211453086832098886038361856932710789483	-0.00110672328822399115894163718122121252	-2.8381580254322940486669156416839324537246145076579E-11	-2.8381581920219855554961592504634408396295012419227197968374771333997839436507547E-11	1.665896915068292436087795083859048867342648197968374771333997839436507547E-18	-0x1.f379df1da9169p-36	-0x1.f31cb521d7652p-36	-0x1.f379f2e5699c6p-36	-0x1.f31ca15d6227bp-36	true	true	true	true
222	D4	U07-0000000111_S08-0000000166	7	111	8	166	b6f4e399a56a977c26b677b763b555d7ef865e767d1291e0bc0b785220a4bd49	a9c7f2f0addc87295a3c445448cd5012d9f12793c864c936378f7cce8f3b73bb	7b3c7d41fc4d92589ccc87335bb9f2d2ed57985319eb01189d3d76003866a65d	0	982	a63eb6ea860b54724582a07e6b38f85397efc4cc426932e939e1c913ca0b611d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075337342862205280979992494394537061452865600586	6.58514385998697804325274773873388767242431640625	2.40753373925950807377116547058903961442410945892333984375	6.5851438640621648944184496343723367317579686641693115234375	-18.445101382529046422538860256811325319091454874664	-18.445101335448566356997638077535246790578826302505421283528373180246622454035333	142.81105903888433262666268602742527394919542724609	54.356884258272303591980121265297451585811162670150	142.8110590388843326266626860274252739491954272460937500	54.356883626843399520802580188641887336124977780688298889271101655493571125033940	-0.00110672328822399115894163718122121252	-2.8375308039263172709426430517474605833881925807473E-11	-2.8375309704804020213109885940243794358605805431127732323059392605870198264561861E-11	1.665540847503683455422769188524723879623654732323059392605870198264561861E-18	-0x1.f35d9dd1b4f89p-36	-0x1.f30077af1aae3p-36	-0x1.f35db1992e32dp-36	-0x1.f30063eaea106p-36	true	true	true	true
223	D4	U07-0000000111_S08-0000000167	7	111	8	167	2be9b909124b698cca2f18ceef4a1fb0972a40375e5f728e0b7b2751a6129377	4b3946d7b7e8ef14848c9b47ce51e4a8b6c0ce36ab179cc2687a44ae3376e75f	82eb80e49c9beb241eb9b35b9e21f0e9cd60638965ddc606439ad747808d845f	0	974	82f61f61db317f9c52ebb79706873b99a08047f1605165d17fdda045a9df479a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075364963800019377226924177648470504209399223328	6.5851465774388000251615693514395388774573802947998	2.407536501353027331984169023826325428672134876251220703125	6.585146581513759082848746828631192329339683055877685546875	-18.445237085113175358997341804164107044763216615308	-18.445237038032519187236657874949972215043808518142902643039658777831606701718126	142.79882511758955461879391851182753629935544921875	54.356866512427264417778188140201585311001868237856	142.7988251175895546187939185118275362993554492187500000	54.356865880985001079432406257674177820165457028601129509690163258145619043713425	-0.00110672328822399115894163718122121252	-2.8369036516215968317669503220867466163877499398677E-11	-2.8369038181400773050139406224856824450824686117379363372161958499994482710424713E-11	1.665184804732469903003989358286947186718702363372161958499994482710424713E-18	-0x1.f3415d4e48d47p-36	-0x1.f2e43b0c6fa5p-36	-0x1.f34171153df46p-36	-0x1.f2e42748c39cdp-36	true	true	true	true
224	D4	U07-0000000111_S08-0000000168	7	111	8	168	3cc8945b9a35d3e82df26d6fe89b9df0301dd753e39e5bfb5bfd7ec90d7c5b47	81811607b6e1c95c48a4ff718df0f73402ffe2cb46e59f05c1d4d3813d1039ae	28f744e00c55dd34d5dc5cb34c393b267223d11a67bbc5f66b8ba70718e4665a	0	982	b7d59016abc2a38eed2def8d731a07c1ab239d0417a8d41a1ea260e4c05bee5e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4075392566703784844039937240722792921587824821472	6.5851492933215265493385182082874962361529469490051	2.407539261643141879909446601004674448631703853607177734375	6.5851492973962579557944962971305358223617076873779296875	-18.445372791811842856449145279478994058601223377133	-18.445372744731010779695328355378698659488578085780871577898394966220592766219490	142.78658771551619894683275753316272328093319580078	54.356848149288317392888793225124102373831789780090	142.7865877155161989468327575331627232809331958007812500	54.356847517832712901878996652329494643876176599489550200705602943749949827127086	-0.00110672328822399115894163718122121252	-2.8362765685114553275226305126139727260774521562209E-11	-2.8362767349943339100025473848310680636081091669477835581089340207576524177401196E-11	1.664828785824799168722170953375306570107268835581089340207576524177401196E-18	-0x1.f3251d97141afp-36	-0x1.f2c7ff3600d92p-36	-0x1.f325315d01c41p-36	-0x1.f2c7eb735cce2p-36	true	true	true	true
