file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/issue11_ptr_index_write_i64.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/rapamycin_rk4_budget.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/octonion_hessian_fano_annotated.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/pbpk_validation_euler.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_transitive.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/g2_cohort_comparison.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/closure_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/bdf_stiff.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/issue11_ptr_index_read.sio	0	0	0	0	1	1	ok
tests/run-pass/while_struct_mutation_minimal.sio	0	0	0	0	1	1	ok
tests/run-pass/lsp_hover_qualified.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gum_compliance.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sensitivity_transcendental.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_kernel_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/turbofish.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_arena_h2o.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/optimization_nelder_mead.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/while_struct_mutation_nested.sio	0	0	0	0	1	1	ok
tests/run-pass/wavelet_haar_roundtrip.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/hof_mut_struct_min.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/algebra_g2_null_model.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/linear_struct_field_access.sio	0	0	0	0	1	1	ok
tests/run-pass/epistemic_hessian_8inputs.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sensitivity_multi_channel.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_nested_arithmetic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/variance_covariance_blindness.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/linear_balanced_branches.sio	0	0	0	1	1	0	nv2_run
