cue	response	F1	F2	F3	F123	isCue	id	association_strength
primerjava	stolpec	0	0	1	1	False	22241	0.02127659574468085
primerjava	sola	0	1	0	1	False	22242	0.02127659574468085
primerjava	primer	1	0	0	1	False	22243	0.02127659574468085
primerjava	podobnost	1	0	0	1	False	22244	0.02127659574468085
primerjava	tabela	0	1	1	2	False	22245	0.0425531914893617
primerjava	z drugimi	0	0	1	1	False	22246	0.02127659574468085
primerjava	simetrija	0	0	1	1	False	22247	0.02127659574468085
primerjava	tekmovanje	3	0	0	3	False	22248	0.06382978723404255
primerjava	prijatelji	0	0	1	1	False	22249	0.02127659574468085
primerjava	kviz	1	0	0	1	False	22250	0.02127659574468085
primerjava	odločitev	0	0	1	1	False	22251	0.02127659574468085
primerjava	razlike	1	0	0	1	False	22252	0.02127659574468085
primerjava	test	0	0	1	1	False	22253	0.02127659574468085
primerjava	konkurenca	1	0	0	1	True	22254	0.02127659574468085
primerjava	kontekst	0	1	0	1	False	22255	0.02127659574468085
primerjava	želja po boljšem	0	1	0	1	False	22256	0.02127659574468085
primerjava	tehtnica	1	0	0	1	False	22257	0.02127659574468085
primerjava	samozavest	0	1	0	1	False	22258	0.02127659574468085
primerjava	minus	0	1	0	1	False	22259	0.02127659574468085
primerjava	slabo	1	0	0	1	True	22260	0.02127659574468085
primerjava	hrana	0	1	0	1	False	22261	0.02127659574468085
primerjava	enakosti	0	1	0	1	False	22262	0.02127659574468085
primerjava	primera	2	0	0	2	False	22263	0.0425531914893617
primerjava	prednosti	0	0	1	1	False	22264	0.02127659574468085
primerjava	ocenjevanje	1	1	0	2	False	22265	0.0425531914893617
primerjava	plus-minus	0	1	0	1	False	22266	0.02127659574468085
primerjava	kontrastivno	0	0	1	1	False	22267	0.02127659574468085
primerjava	uničiti	1	0	0	1	False	22268	0.02127659574468085
primerjava	enakost	1	0	0	1	False	22269	0.02127659574468085
primerjava	med ljudmi	1	0	0	1	False	22270	0.02127659574468085
primerjava	enako	0	1	0	1	True	22271	0.02127659574468085
primerjava	komparacija	0	1	0	1	False	22272	0.02127659574468085
prinesti	prispevati	2	0	0	2	True	22273	0.037037037037037035
prinesti	hoja	0	0	1	1	False	22274	0.018518518518518517
prinesti	dodati	0	1	0	1	False	22275	0.018518518518518517
prinesti	novo znanje	0	0	1	1	False	22276	0.018518518518518517
prinesti	pijača	0	1	0	1	True	22277	0.018518518518518517
prinesti	otroka	0	0	1	1	False	22278	0.018518518518518517
prinesti	sreča	0	0	1	1	True	22279	0.018518518518518517
prinesti	pes	2	0	0	2	True	22280	0.037037037037037035
prinesti	natakarica	0	0	1	1	False	22281	0.018518518518518517
prinesti	dostaviti	1	0	0	1	False	22282	0.018518518518518517
prinesti	podaj	0	1	0	1	False	22283	0.018518518518518517
prinesti	daj mi	0	0	1	1	False	22284	0.018518518518518517
prinesti	iz trgovine	0	1	0	1	False	22285	0.018518518518518517
prinesti	smeh	0	0	1	1	False	22286	0.018518518518518517
prinesti	vreča	0	1	0	1	False	22287	0.018518518518518517
prinesti	vrečka	1	0	0	1	False	22288	0.018518518518518517
prinesti	pomoč komu	0	1	0	1	False	22289	0.018518518518518517
prinesti	žalost	0	0	1	1	False	22290	0.018518518518518517
prinesti	rože	0	1	0	1	False	22291	0.018518518518518517
prinesti	deliti	0	0	1	1	True	22292	0.018518518518518517
prinesti	poštad	0	1	0	1	False	22293	0.018518518518518517
prinesti	v roki	0	0	1	1	False	22294	0.018518518518518517
prinesti	usluga	1	0	0	1	False	22295	0.018518518518518517
prinesti	dodaj	1	0	0	1	False	22296	0.018518518518518517
prinesti	srečo	1	1	0	2	False	22297	0.037037037037037035
prinesti	dejanje	0	1	0	1	False	22298	0.018518518518518517
prinesti	obdariti	1	0	0	1	False	22299	0.018518518518518517
prinesti	nisač	0	0	1	1	False	22300	0.018518518518518517
prinesti	kava	1	0	0	1	False	22301	0.018518518518518517
prinesti	knjiga	0	0	1	1	False	22302	0.018518518518518517
prinesti	delati	0	1	0	1	False	22303	0.018518518518518517
prinesti	telefon	1	0	0	1	True	22304	0.018518518518518517
prinesti	novico	0	1	0	1	False	22305	0.018518518518518517
prinesti	izdelek	0	1	0	1	False	22306	0.018518518518518517
prinesti	nositi	1	0	0	1	True	22307	0.018518518518518517
prinesti	priti	0	0	2	2	False	22308	0.037037037037037035
prinesti	vino	0	0	1	1	True	22309	0.018518518518518517
prinesti	hrano	1	1	0	2	False	22310	0.037037037037037035
prinesti	nakupi	0	1	0	1	False	22311	0.018518518518518517
prinesti	denar	1	0	0	1	False	22312	0.018518518518518517
prinesti	darilo	3	1	2	6	False	22313	0.1111111111111111
prinesti	dati	0	1	0	1	False	22314	0.018518518518518517
prinesti	žogo	1	0	0	1	False	22315	0.018518518518518517
prinesti	kruh	0	1	0	1	False	22316	0.018518518518518517
pripeljati	sonce	0	0	1	1	True	22317	0.014925373134328358
pripeljati	s kolesom	0	0	1	1	False	22318	0.014925373134328358
pripeljati	fešte	0	0	1	1	False	22319	0.014925373134328358
pripeljati	izvoziti	0	0	1	1	False	22320	0.014925373134328358
pripeljati	ja	0	1	0	1	False	22321	0.014925373134328358
pripeljati	mamo	0	0	1	1	False	22322	0.014925373134328358
pripeljati	domov	0	1	0	1	True	22323	0.014925373134328358
pripeljati	tovor	1	0	0	1	False	22324	0.014925373134328358
pripeljati	draga	0	0	1	1	False	22325	0.014925373134328358
pripeljati	gorivo	0	1	0	1	False	22326	0.014925373134328358
pripeljati	pri svetovanju	0	1	0	1	False	22327	0.014925373134328358
pripeljati	kolo	0	0	1	1	True	22328	0.014925373134328358
pripeljati	zastonj	0	1	0	1	False	22329	0.014925373134328358
pripeljati	zapeljati	0	1	0	1	False	22330	0.014925373134328358
pripeljati	rojstni dan	1	0	0	1	False	22331	0.014925373134328358
pripeljati	prtljaga	0	0	1	1	False	22332	0.014925373134328358
pripeljati	obiski	0	1	0	1	False	22333	0.014925373134328358
pripeljati	do konca	1	0	0	1	False	22334	0.014925373134328358
pripeljati	glasba	0	1	0	1	False	22335	0.014925373134328358
pripeljati	blago	1	0	0	1	False	22336	0.014925373134328358
pripeljati	avtobus	1	0	0	1	True	22337	0.014925373134328358
pripeljati	punca	1	0	0	1	False	22338	0.014925373134328358
pripeljati	neko stvar	1	0	0	1	False	22339	0.014925373134328358
pripeljati	alkohol	0	0	1	1	True	22340	0.014925373134328358
pripeljati	zvok avtomobila	0	1	0	1	False	22341	0.014925373134328358
pripeljati	auto	1	0	0	1	False	22342	0.014925373134328358
pripeljati	psa	1	0	0	1	False	22343	0.014925373134328358
pripeljati	projekt	0	0	1	1	False	22344	0.014925373134328358
pripeljati	servis	0	1	0	1	False	22345	0.014925373134328358
pripeljati	čoln	0	1	0	1	False	22346	0.014925373134328358
pripeljati	voznik	0	1	0	1	True	22347	0.014925373134328358
pripeljati	paket	0	1	0	1	False	22348	0.014925373134328358
pripeljati	prevozi	0	1	0	1	False	22349	0.014925373134328358
pripeljati	sopotnik	0	0	1	1	False	22350	0.014925373134328358
pripeljati	prinesti	0	0	1	1	True	22351	0.014925373134328358
pripeljati	dostava	0	1	1	2	False	22352	0.029850746268656716
pripeljati	misijo do konca	0	0	1	1	False	22353	0.014925373134328358
pripeljati	taksi	0	0	1	1	False	22354	0.014925373134328358
pripeljati	predstaviti	1	0	0	1	False	22355	0.014925373134328358
pripeljati	vlak	0	0	1	1	False	22356	0.014925373134328358
pripeljati	prijatelja	0	1	0	1	False	22357	0.014925373134328358
pripeljati	avto	10	3	1	14	True	22358	0.208955223880597
pripeljati	približati	1	0	0	1	True	22359	0.014925373134328358
pripeljati	ekipa	0	0	1	1	False	22360	0.014925373134328358
pripeljati	dobro voljo	0	1	0	1	False	22361	0.014925373134328358
pripeljati	peljati	1	0	0	1	True	22362	0.014925373134328358
pripeljati	nekoga do cilja	1	0	0	1	False	22363	0.014925373134328358
pripeljati	vožnja	1	1	0	2	True	22364	0.029850746268656716
pripeljati	vozniški izpit	0	1	0	1	False	22365	0.014925373134328358
pripeljati	cesta	0	0	1	1	False	22366	0.014925373134328358
pripeljati	vozilo	1	0	0	1	False	22367	0.014925373134328358
pripeljati	žejnega čez vodo	0	0	1	1	False	22368	0.014925373134328358
pripravljati	dejavnost	0	1	0	1	False	22369	0.017857142857142856
pripravljati	večerja	0	1	0	1	False	22370	0.017857142857142856
pripravljati	organizirati	1	0	0	1	True	22371	0.017857142857142856
pripravljati	koncentracija	0	0	1	1	False	22372	0.017857142857142856
pripravljati	narediti	0	0	1	1	False	22373	0.017857142857142856
pripravljati	stres	0	1	0	1	False	22374	0.017857142857142856
pripravljati	postopek	1	0	0	1	False	22375	0.017857142857142856
pripravljati	torbo	0	0	1	1	False	22376	0.017857142857142856
pripravljati	rezati	0	1	0	1	False	22377	0.017857142857142856
pripravljati	malico	0	1	0	1	False	22378	0.017857142857142856
pripravljati	dogodek	0	0	1	1	False	22379	0.017857142857142856
pripravljati	učna ura	1	0	0	1	False	22380	0.017857142857142856
pripravljati	premikanje	0	0	1	1	False	22381	0.017857142857142856
pripravljati	nalogo	1	0	0	1	False	22382	0.017857142857142856
pripravljati	solata	0	1	0	1	False	22383	0.017857142857142856
pripravljati	predstavitev	0	0	1	1	True	22384	0.017857142857142856
pripravljati	zabava	0	1	0	1	True	22385	0.017857142857142856
pripravljati	zajtrk	1	0	0	1	False	22386	0.017857142857142856
pripravljati	kosilo	3	3	1	7	False	22387	0.125
pripravljati	stiska	0	0	1	1	False	22388	0.017857142857142856
pripravljati	stanovanje	0	1	0	1	False	22389	0.017857142857142856
pripravljati	izpit	0	0	1	1	False	22390	0.017857142857142856
pripravljati	kuhati	2	0	0	2	False	22391	0.03571428571428571
pripravljati	* skrbeti za druge	0	0	1	1	False	22392	0.017857142857142856
pripravljati	pecivo	1	0	0	1	False	22393	0.017857142857142856
pripravljati	z rokami	1	0	0	1	False	22394	0.017857142857142856
pripravljati	hrana	1	0	0	1	False	22395	0.017857142857142856
pripravljati	prezentacijo	0	0	1	1	False	22396	0.017857142857142856
pripravljati	delati	1	0	0	1	False	22397	0.017857142857142856
pripravljati	recept	0	1	0	1	False	22398	0.017857142857142856
pripravljati	posteljo	0	0	1	1	False	22399	0.017857142857142856
pripravljati	mizo	0	0	1	1	False	22400	0.017857142857142856
pripravljati	potovanje	1	0	0	1	True	22401	0.017857142857142856
pripravljati	popravi	1	0	0	1	False	22402	0.017857142857142856
pripravljati	učiti se	1	0	0	1	False	22403	0.017857142857142856
pripravljati	skrbeti	0	1	0	1	True	22404	0.017857142857142856
pripravljati	inštruktor	0	1	0	1	False	22405	0.017857142857142856
pripravljati	hrano	1	0	0	1	False	22406	0.017857142857142856
pripravljati	disertacija	0	1	0	1	False	22407	0.017857142857142856
pripravljati	zabavo	0	0	1	1	False	22408	0.017857142857142856
pripravljati	delo	0	1	1	2	False	22409	0.03571428571428571
pripravljati	prtljago	1	0	0	1	False	22410	0.017857142857142856
pripravljati	organizacija	0	1	0	1	False	22411	0.017857142857142856
pripravljati	jed	1	0	0	1	False	22412	0.017857142857142856
pripravljati	uro	0	1	0	1	False	22413	0.017857142857142856
pripravljati	fokus	0	0	1	1	False	22414	0.017857142857142856
pripravljati	darilo	0	0	1	1	False	22415	0.017857142857142856
pripravljati	obrok	0	0	1	1	False	22416	0.017857142857142856
prispevati	darovati	0	1	0	1	False	22417	0.019230769230769232
prispevati	družbi	2	0	0	2	False	22418	0.038461538461538464
prispevati	pridodati	1	0	0	1	False	22419	0.019230769230769232
prispevati	solidarnost	1	1	2	4	False	22420	0.07692307692307693
prispevati	donirati	0	1	0	1	False	22421	0.019230769230769232
prispevati	dodati	1	1	0	2	False	22422	0.038461538461538464
prispevati	donacija	1	1	0	2	False	22423	0.038461538461538464
prispevati	odgovornost	0	1	0	1	True	22424	0.019230769230769232
prispevati	sodelovati	0	0	3	3	False	22425	0.057692307692307696
prispevati	sposobnost	1	0	0	1	True	22426	0.019230769230769232
prispevati	družba	0	0	1	1	False	22427	0.019230769230769232
prispevati	rešitev	0	0	1	1	False	22428	0.019230769230769232
prispevati	pripomorati	0	1	0	1	False	22429	0.019230769230769232
prispevati	znesek	0	0	1	1	True	22430	0.019230769230769232
prispevati	ideja	0	1	0	1	True	22431	0.019230769230769232
prispevati	znanje	0	1	0	1	True	22432	0.019230769230769232
prispevati	prispevek	1	0	0	1	True	22433	0.019230769230769232
prispevati	mnenje	0	1	0	1	False	22434	0.019230769230769232
prispevati	doprinos	0	0	1	1	False	22435	0.019230769230769232
prispevati	plačati	0	0	1	1	True	22436	0.019230769230769232
prispevati	dobro	1	0	0	1	False	22437	0.019230769230769232
prispevati	k projektu	0	1	0	1	False	22438	0.019230769230769232
prispevati	podariti	0	2	0	2	False	22439	0.038461538461538464
prispevati	pomoč	1	1	0	2	False	22440	0.038461538461538464
prispevati	denar	4	2	1	7	False	22441	0.1346153846153846
prispevati	trud	0	0	1	1	False	22442	0.019230769230769232
prispevati	dobro voljo	0	0	1	1	False	22443	0.019230769230769232
prispevati	delo	0	0	2	2	False	22444	0.038461538461538464
prispevati	biti del nečesa	0	1	0	1	False	22445	0.019230769230769232
prispevati	dati	4	0	0	4	False	22446	0.07692307692307693
prispevati	sd  d d	1	0	0	1	False	22447	0.019230769230769232
prispevati	nagrado	0	1	0	1	False	22448	0.019230769230769232
prispevek	časopis	0	1	0	1	True	22449	0.02
prispevek	družbi	0	2	0	2	False	22450	0.04
prispevek	znanosti	0	1	0	1	False	22451	0.02
prispevek	dosežek	0	1	0	1	True	22452	0.02
prispevek	solidarnost	1	0	0	1	False	22453	0.02
prispevek	donacija	1	0	1	2	False	22454	0.04
prispevek	entuziazem	0	1	0	1	False	22455	0.02
prispevek	novinarski	1	0	0	1	True	22456	0.02
prispevek	dobronamernost	0	0	1	1	False	22457	0.02
prispevek	zaključiti	0	0	1	1	True	22458	0.02
prispevek	plača	1	0	0	1	False	22459	0.02
prispevek	samo	0	1	0	1	False	22460	0.02
prispevek	sočutnost	0	0	1	1	False	22461	0.02
prispevek	pomembno	0	1	0	1	False	22462	0.02
prispevek	denarni	1	2	1	4	True	22463	0.08
prispevek	sodelovanje	0	0	1	1	False	22464	0.02
prispevek	prostovoljstvo	0	1	0	1	False	22465	0.02
prispevek	izziv	1	0	0	1	True	22466	0.02
prispevek	darovanje	0	1	0	1	False	22467	0.02
prispevek	vbogaj me	1	0	0	1	False	22468	0.02
prispevek	revija	1	0	0	1	True	22469	0.02
prispevek	dobrodelnost	0	0	1	1	False	22470	0.02
prispevek	doprinos	1	1	0	2	False	22471	0.04
prispevek	prostovoljni	1	0	0	1	False	22472	0.02
prispevek	kratek	0	0	1	1	False	22473	0.02
prispevek	novinar	0	0	1	1	True	22474	0.02
prispevek	dobrobit	0	0	1	1	False	22475	0.02
prispevek	dolg	0	1	0	1	True	22476	0.02
prispevek	pamet	0	0	1	1	False	22477	0.02
prispevek	radodarnost	0	1	0	1	False	22478	0.02
prispevek	prostovoljni prispevki	1	0	0	1	False	22479	0.02
prispevek	članek	2	0	0	2	True	22480	0.04
prispevek	pomoč	2	1	0	3	False	22481	0.06
prispevek	moj	0	0	1	1	False	22482	0.02
prispevek	denar	4	0	1	5	False	22483	0.1
prispevek	društvu	1	0	0	1	False	22484	0.02
prispevek	prijaznost	0	0	1	1	False	22485	0.02
pristojni	stoječi	1	0	0	1	False	22486	0.02
pristojni	delitev oblasti	0	1	0	1	False	22487	0.02
pristojni	nadležni	1	0	0	1	False	22488	0.02
pristojni	profesor	0	0	1	1	True	22489	0.02
pristojni	odgovornost za druge in delo	0	1	0	1	False	22490	0.02
pristojni	buhtec	0	0	1	1	False	22491	0.02
pristojni	pomočnik	0	0	1	1	False	22492	0.02
pristojni	zavzeti	0	0	1	1	False	22493	0.02
pristojni	policija	1	1	0	2	False	22494	0.04
pristojni	minister	0	1	0	1	False	22495	0.02
pristojni	kompetenten	0	0	1	1	False	22496	0.02
pristojni	odgovornost	0	1	0	1	True	22497	0.02
pristojni	ljudje	0	1	0	1	False	22498	0.02
pristojni	nujen	0	0	1	1	True	22499	0.02
pristojni	sodišče	0	1	1	2	False	22500	0.04
pristojni	program	1	0	0	1	False	22501	0.02
pristojni	vsi se otepajo	0	0	1	1	False	22502	0.02
pristojni	policist	0	2	0	2	False	22503	0.04
pristojni	pooblaščenec	0	0	1	1	False	22504	0.02
pristojni	dejanje	0	1	0	1	False	22505	0.02
pristojni	komisija	0	0	1	1	False	22506	0.02
pristojni	nevarni	0	0	1	1	False	22507	0.02
pristojni	organi	2	0	0	2	False	22508	0.04
pristojni	tukaj	1	0	0	1	True	22509	0.02
pristojni	organ	5	0	1	6	True	22510	0.12
pristojni	pomemben	0	1	0	1	False	22511	0.02
pristojni	zadolžitev	1	0	0	1	False	22512	0.02
pristojni	odgovorni	1	1	0	2	False	22513	0.04
pristojni	odnosi	1	0	0	1	False	22514	0.02
pristojni	oddelek	0	0	1	1	True	22515	0.02
pristojni	pomoč	1	0	0	1	False	22516	0.02
pristojni	odbor	1	1	0	2	False	22517	0.04
pristojni	kanal	0	1	0	1	False	22518	0.02
pristojni	poznavalec	0	1	0	1	False	22519	0.02
pristojni	odgovoren	3	0	0	3	True	22520	0.06
pristojni	zrel	0	1	0	1	False	22521	0.02
pristojni	uslužbenci	0	0	1	1	False	22522	0.02
pristop	Zavrl	0	0	1	1	False	22523	0.0196078431372549
pristop	k stranki	0	1	0	1	False	22524	0.0196078431372549
pristop	metoda	0	0	1	1	True	22525	0.0196078431372549
pristop	ogovoriti	0	0	1	1	False	22526	0.0196078431372549
pristop	oglaševanje	1	0	0	1	False	22527	0.0196078431372549
pristop	agencija	3	1	1	5	False	22528	0.09803921568627451
pristop	hiša	0	1	0	1	False	22529	0.0196078431372549
pristop	k neni	0	1	0	1	False	22530	0.0196078431372549
pristop	ljubko	0	0	1	1	False	22531	0.0196078431372549
pristop	odnos	1	0	0	1	False	22532	0.0196078431372549
pristop	obravnava	0	1	0	1	True	22533	0.0196078431372549
pristop	dogodek	0	0	1	1	False	22534	0.0196078431372549
pristop	stop	0	0	1	1	False	22535	0.0196078431372549
pristop	premišljenost	1	0	0	1	False	22536	0.0196078431372549
pristop	spoznati	1	0	0	1	True	22537	0.0196078431372549
pristop	do osebe	1	0	0	1	False	22538	0.0196078431372549
pristop	zrel pristop	0	0	1	1	False	22539	0.0196078431372549
pristop	odločitev	0	1	0	1	False	22540	0.0196078431372549
pristop	prijazen	0	1	0	1	True	22541	0.0196078431372549
pristop	trema	1	0	0	1	False	22542	0.0196078431372549
pristop	bliže	1	0	0	1	False	22543	0.0196078431372549
pristop	zanimanje	0	1	0	1	True	22544	0.0196078431372549
pristop	oblika	0	0	1	1	False	22545	0.0196078431372549
pristop	odziv	0	1	0	1	True	22546	0.0196078431372549
pristop	gib	0	0	1	1	False	22547	0.0196078431372549
pristop	dober pristop	0	1	0	1	False	22548	0.0196078431372549
pristop	otrok	0	0	1	1	False	22549	0.0196078431372549
pristop	prijazen, raumljiv	0	0	1	1	False	22550	0.0196078431372549
