id	iri	label
408	http://purl.obolibrary.org/obo/PATO_0001323	area
409	http://purl.obolibrary.org/obo/PATO_0001324	bilateral symmetry
410	http://purl.obolibrary.org/obo/PATO_0001325	radial symmetry
411	http://purl.obolibrary.org/obo/PATO_0001327	zygomorphic
412	http://purl.obolibrary.org/obo/PATO_0001328	actinomorphic
413	http://purl.obolibrary.org/obo/PATO_0001329	flavourful
414	http://purl.obolibrary.org/obo/PATO_0001330	flavourless
415	http://purl.obolibrary.org/obo/PATO_0001331	odorous
416	http://purl.obolibrary.org/obo/PATO_0001332	amorphous
417	http://purl.obolibrary.org/obo/PATO_0001333	temporally extended
418	http://purl.obolibrary.org/obo/PATO_0001334	diameter
419	http://purl.obolibrary.org/obo/PATO_0001335	bacterial mating type
420	http://purl.obolibrary.org/obo/PATO_0001337	yeast mating type
421	http://purl.obolibrary.org/obo/PATO_0001338	mixed sex
422	http://purl.obolibrary.org/obo/PATO_0001339	biomaterial purity
423	http://purl.obolibrary.org/obo/PATO_0001340	hermaphrodite
424	http://purl.obolibrary.org/obo/PATO_0001341	a mating type (yeast)
425	http://purl.obolibrary.org/obo/PATO_0001342	Saccharomyces cerevisiae mating type
426	http://purl.obolibrary.org/obo/PATO_0001343	Schizosaccharomyces pombe mating type
427	http://purl.obolibrary.org/obo/PATO_0001344	alpha mating type (yeast)
428	http://purl.obolibrary.org/obo/PATO_0001345	h minus
429	http://purl.obolibrary.org/obo/PATO_0001346	h plus
430	http://purl.obolibrary.org/obo/PATO_0001347	F mating type
431	http://purl.obolibrary.org/obo/PATO_0001348	F minus mating type
432	http://purl.obolibrary.org/obo/PATO_0001349	high frequency recombinant
433	http://purl.obolibrary.org/obo/PATO_0001350	angular acceleration
434	http://purl.obolibrary.org/obo/PATO_0001351	area density
435	http://purl.obolibrary.org/obo/PATO_0001352	linear density
436	http://purl.obolibrary.org/obo/PATO_0001353	volumetric density
437	http://purl.obolibrary.org/obo/PATO_0001354	translucent
438	http://purl.obolibrary.org/obo/PATO_0001355	convex
439	http://purl.obolibrary.org/obo/PATO_0001356	pleomorphic
440	http://purl.obolibrary.org/obo/PATO_0001357	pulvinate
441	http://purl.obolibrary.org/obo/PATO_0001358	umbonate
442	http://purl.obolibrary.org/obo/PATO_0001359	rugose
443	http://purl.obolibrary.org/obo/PATO_0001360	filamentous
444	http://purl.obolibrary.org/obo/PATO_0001361	warty
445	http://purl.obolibrary.org/obo/PATO_0001362	fragile
446	http://purl.obolibrary.org/obo/PATO_0001364	rhizoidal
447	http://purl.obolibrary.org/obo/PATO_0001365	spiny
448	http://purl.obolibrary.org/obo/PATO_0001366	punctiform
